id,conversation_id,flow_id,step_id,direction,payload,content_type,message_order,interaction_order,created_at
b581f8b7-98e0-4e1a-9da7-c0e9199ad6f6,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Danke!"",""Danke!""],""payload"":""Danke!"",""title"":""Danke!""},""content_type"":""button""},{""content"":{""accepts"":[""👍"",""👍""],""payload"":""👍"",""title"":""👍""},""content_type"":""button""}],""title"":""In diesen Schritten kannst du es ab jetzt immer angehen. Das hilft dir, die schönen Aktivitäten auch wirklich zu machen.""},""content_type"":""question""}",question,14,0,2023-06-26 16:49:49.418860
8c1ea65b-f3df-4bc1-8a03-d41cff1908c9,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""und""},""content_type"":""text""}",text,8,0,2023-06-26 16:49:49.418860
4bf29344-94bb-449d-b52b-694040ccd6a3,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""4. Überlege, was dich davon ABHALTEN könnte! 5. Und, was du DAGEGEN tun kannst.""},""content_type"":""text""}",text,11,0,2023-06-26 16:49:49.418860
2ed157bf-eb04-446f-a409-8eef0e43113d,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wenn du etwas Schönes machen möchtest, gehst du so vor:""},""content_type"":""text""}",text,2,0,2023-06-26 16:49:49.418860
3d4af707-3c49-4847-b993-5396b0e5468a,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Wenn es sein muss!""},""content_type"":""payload""}",payload,0,0,2023-06-26 16:49:49.418860
b86b7b2c-f008-4dfe-86fc-6a81c8536ef5,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""1. Überlege, WAS du machen willst! 2. Überlege, WANN du es machen willst! 3. Trage es dir als Termin in deinen Kalender ein!""},""content_type"":""text""}",text,5,0,2023-06-26 16:49:49.418860
4b5a7855-827f-4030-a8cf-76944af75ed8,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""👍""},""content_type"":""payload""}",payload,0,0,2023-06-26 16:50:16.694473
0ad6032d-a24b-4528-88b3-06d9bb949e27,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Okay, das war doch schon mal sehr gut! Ich bin stolz auf dich! 🤩""},""content_type"":""text""}",text,2,0,2023-06-26 16:50:16.694473
ef76080a-a8a2-4e27-99f6-960196abd531,152e3946-57b9-4bda-89a9-059c2ee9c166,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Versuch in den nächsten Tagen mal, diese Methode anzuwenden. 🙏""},""content_type"":""text""}",text,5,0,2023-06-26 16:50:16.694473
a795a589-191f-4832-a19d-185c1ab46fba,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Lass uns mal versuchen, ein paar Aktivitäten zu finden, die dir Spaß machen! 🙌""},""content_type"":""text""}",text,2,0,2023-06-26 20:36:41.600910
4c187272-f656-4e92-a473-a144913515c8,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,RECEIVE,"{""content"":{""payload"":""👍""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:36:48.903419
e700ab89-2605-46c0-87a0-b2f0d1a25aad,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ja, schon."",""Ja, schon.""],""payload"":""Ja, schon."",""title"":""Ja, schon.""},""content_type"":""button""},{""content"":{""accepts"":[""Geht eigentlich"",""Geht eigentlich""],""payload"":""Geht eigentlich"",""title"":""Geht eigentlich""},""content_type"":""button""}],""title"":""Fällt es dir schwer, eine positive Aktivität in deinen Alltag einzubauen?""},""content_type"":""question""}",question,2,0,2023-06-26 20:36:48.903419
410f1519-c930-41a4-8134-eb7bccedaec7,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ich verstehe. 👌"",""Ich verstehe. 👌""],""payload"":""Ich verstehe. 👌"",""title"":""Ich verstehe. 👌""},""content_type"":""button""},{""content"":{""accepts"":[""Alles klar."",""Alles klar.""],""payload"":""Alles klar."",""title"":""Alles klar.""},""content_type"":""button""}],""title"":""Auch solche kleinen Aktivitäten können helfen, deine Stimmung zu verbessern und auf bessere Gedanken zu kommen.""},""content_type"":""question""}",question,11,0,2023-06-26 20:36:59.329560
0959d8b0-e765-405e-bd01-0e2e93219581,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Manchmal kann es schon helfen, wenn du duschen gehst und dich danach frisch fühlst. 🚿""},""content_type"":""text""}",text,8,0,2023-06-26 20:36:59.329560
b7088431-f2b8-4152-9cf0-a73a0e71d8a0,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,RECEIVE,"{""content"":{""payload"":""Geht eigentlich""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:36:59.329560
885b2286-21db-44ea-bb18-a518f9459ebb,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Aber da bist du nicht allein! Viele haben genug für die Schule, Universität oder Arbeit 🧑💼 zu tun und nur wenig Freizeit.""},""content_type"":""text""}",text,2,0,2023-06-26 20:36:59.329560
3da477a1-609a-4a40-a957-2e316ed0c182,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Aber: Positive Aktivitäten müssen keine große Sache sein!""},""content_type"":""text""}",text,5,0,2023-06-26 20:36:59.329560
15427ee8-f262-4b4d-bb92-e746cf6a3d38,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Lass uns doch mal 3 Aktivitäten sammeln, die dir im Alltag Freude machen könnten. Okay?""},""content_type"":""text""}",text,8,0,2023-06-26 20:37:22.300968
f93e25a2-6371-4573-a7d1-c453fb08e2fd,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,RECEIVE,"{""content"":{""payload"":""Ich verstehe. 👌""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:37:22.300968
2dedc0da-2e36-4bb8-845a-2ec933576cb7,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""Bestimmt kennst du ein paar Aktivitäten, bei denen du sagst, ...""},""content_type"":""text""}",text,2,0,2023-06-26 20:37:22.300968
00ee6051-1509-41e9-87a0-dedc4abd4a8b,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""text"":""... das macht mir Spaß. 🎈 Dabei habe ich gute Laune. Dabei kann ich mich entspannen. 💆""},""content_type"":""text""}",text,5,0,2023-06-26 20:37:22.300968
38796175-dd73-42d1-a7b7-f700a776ed16,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ich weiß was, lass uns starten!"",""Ich weiß was, lass uns starten!""],""payload"":""Ich weiß was, lass uns starten!"",""title"":""Ich weiß was, lass uns starten!""},""content_type"":""button""},{""content"":{""accepts"":[""Zeig mir bitte Beispiele"",""Zeig mir bitte Beispiele""],""payload"":""Zeig mir bitte Beispiele"",""title"":""Zeig mir bitte Beispiele""},""content_type"":""button""}],""title"":""Fällt dir was ein oder soll ich dir Beispiele zeigen?""},""content_type"":""question""}",question,11,0,2023-06-26 20:37:22.300968
8be0444b-9312-455f-993e-b959069452d1,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Danke für die Tipps 💡"",""Danke für die Tipps 💡""],""payload"":""Danke für die Tipps 💡"",""title"":""Danke für die Tipps 💡""},""content_type"":""button""}],""title"":""Lieblingsmusik hören 🎧, Zocken 🕹, Im Internet surfen 🌐 🏄""},""content_type"":""question""}",question,11,1,2023-06-26 20:37:44.778422
b7ac1848-addb-44cf-b98a-e4540d9157ff,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,SEND,"{""content"":{""text"":""Hier sind Aktivitäten, die anderen in deinem Alter Freude machen, wenn es ihnen nicht gut geht:""},""content_type"":""text""}",text,5,1,2023-06-26 20:37:44.778422
509f242d-61ef-4b14-ba8e-5eeed74782f1,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,SEND,"{""content"":{""text"":""Sport machen, z.B. joggen 🏃‍♂️, mit Freund:innen treffen oder für jemanden kochen 🧑🍳""},""content_type"":""text""}",text,8,1,2023-06-26 20:37:44.778422
8a0c936a-9563-4594-bc7c-9ce7c2614bf2,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,start,RECEIVE,"{""content"":{""payload"":""Zeig mir bitte Beispiele""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:37:44.778422
067219ee-fb38-486a-be57-e40b0c05c02e,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,SEND,"{""content"":{""text"":""Okay, die zeige ich dir gerne!""},""content_type"":""text""}",text,2,1,2023-06-26 20:37:44.778422
ef6797aa-f88d-4302-b8c3-c279140134f0,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,RECEIVE,"{""content"":{""payload"":""Danke für die Tipps 💡""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:38:10.430470
ef62ff24-15d0-437e-ba33-2d4b8df1570b,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,SEND,"{""content"":{""text"":""Ich bekomme zum Beispiel gute Laune, wenn ich mich mit netten Menschen unterhalten kann. 🥰""},""content_type"":""text""}",text,2,0,2023-06-26 20:38:10.430470
f5e1cf6e-b509-4c99-8326-5be40ad0e7ce,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ja, danke!"",""Ja, danke!""],""payload"":""Ja, danke!"",""title"":""Ja, danke!""},""content_type"":""button""},{""content"":{""accepts"":[""Nein, leider nicht"",""Nein, leider nicht""],""payload"":""Nein, leider nicht"",""title"":""Nein, leider nicht""},""content_type"":""button""}],""title"":""Ich hoffe, das hat dir geholfen!""},""content_type"":""question""}",question,5,0,2023-06-26 20:38:10.430470
588e4c78-45a8-4e85-b07c-4cb35670606d,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,beispielaktivitaeten,RECEIVE,"{""content"":{""payload"":""Ja, danke!""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:38:22.632767
bdcf3caa-b2d4-4158-8947-05b2635063ca,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Super! Dann los! 🚀""},""content_type"":""text""}",text,2,1,2023-06-26 20:38:22.632767
544ab468-11b8-4400-8071-821a03bc736a,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Was mach dir im Alltag Freude? Was ist die erste Aktivität, die dir einfällt?""},""content_type"":""text""}",text,5,1,2023-06-26 20:38:22.632767
9c3585c7-a329-4f84-99f2-19497cc99e3c,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Mit Freunden treffen""},""content_type"":""text""}",text,0,0,2023-06-26 20:38:59.030928
14420c05-9bc9-4797-b74c-c69581a7a3c9,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Danke. Und was ist die Zweite?""},""content_type"":""text""}",text,2,0,2023-06-26 20:38:59.030928
c9735dd7-6325-436d-bc2c-300190788ad7,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""👍 Hast du noch eine dritte Aktivität für mich?""},""content_type"":""text""}",text,2,0,2023-06-26 20:39:19.241469
79a644a8-f274-4419-97e4-01cad49b59ba,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Spazieren""},""content_type"":""text""}",text,0,0,2023-06-26 20:39:19.241469
a89d0d42-87c6-4bcb-b5c7-88bbebcbcdb2,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Musik hören""},""content_type"":""text""}",text,0,0,2023-06-26 20:39:30.748058
997dec54-c0f3-49d7-88d0-1e89282cc71d,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wohoo! 🥳 Geschafft! Jetzt haben wir 3 Aktivitäten, die dir Freude machen.""},""content_type"":""text""}",text,5,0,2023-06-26 20:39:30.748058
a5599b95-6599-4caf-a16f-98935e389899,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Denke daran: Nur wenn du etwas machst, dann wird es dir langsam besser gehen!""},""content_type"":""text""}",text,8,0,2023-06-26 20:39:30.748058
2806fb26-8f4f-4d0c-bd8c-30278007445b,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Okay 👍"",""Okay 👍""],""payload"":""Okay 👍"",""title"":""Okay 👍""},""content_type"":""button""}],""title"":""Damit du die schönen Aktivitäten auch wirklich umsetzt, planen wir die jetzt einfach gemeinsam!""},""content_type"":""question""}",question,11,0,2023-06-26 20:39:30.748058
154f0f03-ace0-444e-a7c1-0332d20a2a11,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Okay 👍""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:39:53.825505
f68b3dd9-3f6e-4e25-bf4b-1e83feca64ac,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Etwas zu planen ergibt Sinn, da viele junge Menschen gestresst sind.""},""content_type"":""text""}",text,2,0,2023-06-26 20:39:53.825505
580877c1-028f-4ae3-b012-7b1f741ec49e,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Ja, das kenne ich"",""Ja, das kenne ich""],""payload"":""Ja, das kenne ich"",""title"":""Ja, das kenne ich""},""content_type"":""button""},{""content"":{""accepts"":[""Nee, nicht wirklich"",""Nee, nicht wirklich""],""payload"":""Nee, nicht wirklich"",""title"":""Nee, nicht wirklich""},""content_type"":""button""}],""title"":""Kennst du das auch von dir?""},""content_type"":""question""}",question,5,0,2023-06-26 20:39:53.825505
60b4ee44-7d56-4cf5-84e0-abedaa1a1fa6,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Ja, das kenne ich""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:40:08.157678
589173b6-09fa-40a6-b30f-07714d43e366,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wenn du nämlich positive Aktivitäten planst, bist du gleich etwas entspannter!""},""content_type"":""text""}",text,2,0,2023-06-26 20:40:08.157678
b1fa7297-6b30-48d8-a4d4-c93589c68d89,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""👌 Klingt gut."",""👌 Klingt gut.""],""payload"":""👌 Klingt gut."",""title"":""👌 Klingt gut.""},""content_type"":""button""},{""content"":{""accepts"":[""Stimmt"",""Stimmt""],""payload"":""Stimmt"",""title"":""Stimmt""},""content_type"":""button""}],""title"":""Denn du hast was, auf das du dich freuen kannst. 🎉""},""content_type"":""question""}",question,5,0,2023-06-26 20:40:08.157678
00a09208-5718-4615-8956-6a9307953f54,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Okay"",""Okay""],""payload"":""Okay"",""title"":""Okay""},""content_type"":""button""}],""title"":""An sehr stressigen Tagen können die schönen Aktivitäten auch kurz sein: So zwischen 30 Sekunden und 15 Minuten.""},""content_type"":""question""}",question,11,0,2023-06-26 20:40:23.165100
9bee71bb-5c1f-4264-80a4-8dc1701f2414,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Du musst dir für die schönen Aktivitäten einen echten Termin machen, dann ist es gleich viel einfacher...""},""content_type"":""text""}",text,8,0,2023-06-26 20:40:23.165100
fef28e4c-3b6f-485a-b5a4-18c674f392b6,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""👌 Klingt gut.""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:40:23.165100
cfb3b04c-6fef-416a-8445-ec4a28e17f17,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Lass uns das mal ausprobieren! Wir planen mal Aktivitäten, die dir Spaß machen!""},""content_type"":""text""}",text,2,0,2023-06-26 20:40:23.165100
bf91223b-8530-4991-8965-cb8cbf1852ff,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Pass dabei aber auf andere Termine auf. Die können wir ja nicht verändern. 📅""},""content_type"":""text""}",text,5,0,2023-06-26 20:40:23.165100
c768b9e6-7f42-46c1-ab42-8858dd117585,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Merke dir: Du musst wissen, 1. was du machen willst und 2. wann du es machen willst.""},""content_type"":""text""}",text,2,0,2023-06-26 20:40:46.799369
5f3eebd8-a812-465b-802e-a2c40ad96d2e,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Okay""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:40:46.799369
77a9a86b-f2e8-4058-bf06-c6941d61145d,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""👍"",""👍""],""payload"":""👍"",""title"":""👍""},""content_type"":""button""}],""title"":""Okay?""},""content_type"":""question""}",question,5,0,2023-06-26 20:40:46.799369
445776d0-6d53-4255-86e1-eeebbe6206e2,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""👍""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:40:58.032082
d5489231-63b2-4a45-9aa6-074540180c47,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Erinnere dich nochmal an die 3 Aktivitäten, die du vorhin genannt hast: 1. Mit Freunden treffen, 2. Spazieren und 3. Musik hören.""},""content_type"":""text""}",text,2,0,2023-06-26 20:40:58.032082
a16ed83d-a40a-42a2-b36e-f1f359e6c9ae,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Eine Aktivität davon würde ich gerne genau mit dir planen. Eine reicht erstmal.""},""content_type"":""text""}",text,5,0,2023-06-26 20:40:58.032082
f5a472e2-37c3-419e-a171-03a34cb68c23,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Mit Freunden treffen"",""Mit Freunden treffen""],""payload"":""Mit Freunden treffen"",""title"":""Mit Freunden treffen""},""content_type"":""button""},{""content"":{""accepts"":[""Spazieren"",""Spazieren""],""payload"":""Spazieren"",""title"":""Spazieren""},""content_type"":""button""},{""content"":{""accepts"":[""Musik hören"",""Musik hören""],""payload"":""Musik hören"",""title"":""Musik hören""},""content_type"":""button""}],""title"":""Welche der 3 möchtest du am liebsten mit mir planen?""},""content_type"":""question""}",question,8,0,2023-06-26 20:40:58.032082
0001f7db-33af-4530-9555-783ab796062e,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Okay, wie lange brauchst du?""},""content_type"":""text""}",text,11,0,2023-06-26 20:41:15.051909
23d2c400-71d8-4d1f-91e6-3a157c231974,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Spazieren""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:41:15.051909
5852e202-5596-44b6-a43a-b36226c17e6a,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Super! Jetzt wissen wir: WAS du machen willst.""},""content_type"":""text""}",text,2,0,2023-06-26 20:41:15.051909
85b99632-4dcb-4373-8a84-f7d09501d721,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Dann lass uns schauen WANN!""},""content_type"":""text""}",text,5,0,2023-06-26 20:41:15.051909
02f41e99-c19e-4c2e-864a-23ce91a42837,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wie viel Zeit ungefähr brauchst du für diese Aktivität? Falls du dafür irgendwo hinfahren musst, plane auch An- und Abfahrt ein!""},""content_type"":""text""}",text,8,0,2023-06-26 20:41:15.051909
17916693-c1b2-43b1-ab91-7ecfb9d1b8dc,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""An welchem Tag hast du denn ausreichend Zeit, dass du diese Aktivität machen kannst? 📅""},""content_type"":""text""}",text,2,0,2023-06-26 20:41:43.586197
69c0483e-f1b3-4089-bf54-8ebfb9eb0b95,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""1 Stunde""},""content_type"":""text""}",text,0,0,2023-06-26 20:41:43.586197
ab7b8423-c44e-4888-850f-7ebd71e72797,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Wann passt es für dich? An welchem Tag und zu welcher Uhrzeit?""},""content_type"":""text""}",text,5,0,2023-06-26 20:41:43.586197
40dae058-47d2-401a-95a9-79582a0ecf93,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""👍😎"",""👍😎""],""payload"":""👍😎"",""title"":""👍😎""},""content_type"":""button""}],""title"":""Jetzt haben wir: 1. WAS du machen willst, 2. WANN du es machen willst.""},""content_type"":""question""}",question,5,0,2023-06-26 20:42:03.376159
e8b90d8c-ebf6-4ca1-9085-2c50e63c40da,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Perfekt!""},""content_type"":""text""}",text,2,0,2023-06-26 20:42:03.376159
ee552f23-bee5-4f0c-97fc-3ba130d1a9de,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Morgen um 12 Uhr""},""content_type"":""text""}",text,0,0,2023-06-26 20:42:03.376159
da060767-24ae-4c78-9040-272a7a9afe6c,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""buttons"":[{""content"":{""accepts"":[""Wie noch was? 🤨"",""Wie noch was? 🤨""],""payload"":""Wie noch was? 🤨"",""title"":""Wie noch was? 🤨""},""content_type"":""button""},{""content"":{""accepts"":[""Welche denn?"",""Welche denn?""],""payload"":""Welche denn?"",""title"":""Welche denn?""},""content_type"":""button""}],""title"":""Eine Sache muss ich aber noch unbedingt von dir wissen! 🙄""},""content_type"":""question""}",question,2,0,2023-06-26 20:42:15.532021
e486b626-205e-4dda-9160-bf00546b83ea,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""👍😎""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:42:15.532021
7a443dfa-cdef-4e13-9cb6-e01bf9b184b8,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""payload"":""Wie noch was? 🤨""},""content_type"":""payload""}",payload,0,0,2023-06-26 20:42:23.924949
7b2be9c3-38be-4d35-81ce-979ae1878563,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Was könnte dich davon abhalten, die Aktivität zu machen? Also obwohl du es ja fest geplant hast!""},""content_type"":""text""}",text,2,0,2023-06-26 20:42:23.924949
8143b82d-b06d-4538-80bb-d1f8a79427d4,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Oft hilft es, wenn du dir vorher überlegst, was dazwischen kommen könnte. Damit du vorbereitet bist, wenn das wirklich passiert.""},""content_type"":""text""}",text,5,0,2023-06-26 20:42:23.924949
9656f7c8-9931-4236-a1d6-a8f5bb1556f5,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Und, was könnte bei dir dazwischen kommen?""},""content_type"":""text""}",text,8,0,2023-06-26 20:42:23.924949
8c32330b-1f7e-4d78-9f66-dce94ecafb90,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,RECEIVE,"{""content"":{""text"":""Faulheit""},""content_type"":""text""}",text,0,0,2023-06-26 20:42:48.018439
a7ec349c-a839-4ff3-bb50-64ddb58c3f88,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Verstehe!""},""content_type"":""text""}",text,2,0,2023-06-26 20:42:48.018439
f83e0096-93f3-4449-beee-0b326f5bb664,8e268357-dcba-405e-b373-520de3137cbf,verhaltensaktivierung-2,aktivitaeten_finden,SEND,"{""content"":{""text"":""Und wie kannst du verhindern, dass du von deiner Aktivität abgehalten wirst? 💡 Tipp: Erinnerungen im Kalender oder Unterstützung durch Freunde können auch helfen.""},""content_type"":""text""}",text,5,0,2023-06-26 20:42:48.018439
